mag_x,mag_y,mag_z
0.777683622710214,0.168763438357739,-0.605579957430884
-0.709688979629488,0.449686165826273,0.542331913551952
0.652289748732482,-0.311120669677672,-0.691174372063832
0.600423650208243,0.0431538959349553,-0.79851686365176
-0.549103172882405,-0.681849059355502,0.483288284346405
0.290418746685582,0.447835956231124,0.845635800968792
0.147908795151164,-0.868229550027459,0.473603670568597
0.0427186138593151,-0.664276497369497,-0.746265271249072
0.0559875317891429,-0.246577003854202,-0.967504613660547
0.494068822285477,0.146841404720553,-0.856932669878525
-0.0894598662118537,0.952491161892264,-0.29113144600761
0.261354759045004,-0.0416517391515878,-0.964343726349778
-0.93607064436522,0.336194288232854,0.103658812058056
0.638588706790045,0.331237706206363,0.694612154765064
-0.2691322305482,-0.15714718623132,0.950196087310261
-0.393600746420954,-0.0215007624604456,0.919030015630876
0.558723222380704,-0.730673114612671,0.392358459007502
-0.144704886838227,0.198967749814854,0.969263808392096
-0.474824393481551,-0.499015949936023,0.724930946410985
0.488226786908363,-0.639831011555447,-0.593507271393594
-0.619345604803907,-0.00546912302014714,0.785099427145042
-0.326342902225557,-0.0890067305685741,0.941051599053152
0.7938822580893,-0.286790201513172,-0.536192447361084
0.513019751248879,-0.0783768612446143,0.854791087020671
-0.497178487283372,-0.0327574177895281,-0.867029701545674
0.0250198230480829,0.423280786558424,0.90565301533486
-0.868592202710779,-0.489789812606139,-0.0751899252379024
-0.549473439326732,0.831147445870006,-0.0852810805408698
-0.933764493721273,0.333449502227512,-0.129981920780079
0.219820491123206,0.598443876370869,0.770417989481399
-0.82113676987827,0.326716934636111,0.467964154370679
-0.829932751289111,0.430164724903181,0.355204079068157
0.745947929878877,-0.665657421661849,0.0214914610000514
-0.375080056320164,-0.669460968792586,0.641199627740188
-0.00347020240376241,0.355095382861541,0.934823634043177
-0.812747489182209,-0.447204221200554,-0.373429917612959
-0.165678289419278,-0.910508766930844,0.378846261374158
0.718961672953124,0.547515229588361,0.428160234250273
0.875853541151979,0.1124212249033,0.469299523377959
0.78984730572903,-0.606834481081775,-0.0888433801856072
-0.807898426523887,-0.577803889383054,0.115943080147303
-0.622812778181343,-0.676084673446468,-0.393717865564695
-0.380242800586025,0.303896616479192,0.873534349121427
0.968766013905816,-0.233938114913185,0.08225186132789
0.0764441515720941,0.36380456376031,-0.928333200460693
0.720566869553826,-0.391213014027071,-0.572482108154704
-0.15490428308742,0.766545936139477,0.623227078093712
0.484127439462193,-0.73919478387749,-0.468200484673063
0.107541097549961,0.947307561798659,0.301733815965048
-0.939528025029587,0.247130919398778,-0.23709364998059
0.951087537802286,0.308749866431952,0.0102963787536133
-0.678706678608244,-0.734044470493206,-0.0231508045414249
0.708694136424425,-0.646808772523689,-0.281764143893502
-0.136884942533024,-0.988388583967499,-0.0659584686788018
0.465793300546328,0.835803206375647,-0.290636545152784
-0.507121478336203,-0.535538297672635,-0.675297370005244
-0.0678314879128928,-0.141626865307738,-0.987593398251845
0.0341643434462896,-0.176645590330589,0.983681418475332
0.334737516012759,0.651863925634217,0.680458828901761
-0.0679659291093486,-0.997329125796823,0.0267441080922277
0.827931384010002,0.555842916448248,-0.0746208791531471
-0.453607858102985,-0.515533167438432,-0.726956301532713
-0.0556827877130401,0.869620382322794,-0.490570910064245
-0.839679199345374,-0.372577634494174,-0.395126243701222
0.581696920436538,-0.767800044959432,-0.26853637316934
0.981277269226655,0.190621032028531,0.0275416602160371
-0.646848568585253,-0.762226760911841,-0.0244396045191665
0.236035808225059,-0.134718057917937,-0.962360713093777
-0.0765482260855097,-0.012695660639335,-0.996985049679328
-0.701271177444978,0.431708444469751,-0.567315216311392
0.819595089013778,0.251256360104277,-0.514911770667216
0.490166652879804,-0.696030702069753,0.524669337946193
0.691399377474597,0.669823944263713,0.270744869792101
0.637055857702815,0.759295450904426,0.132778960691726
-0.71237388251311,-0.675690479781397,-0.189646584588236
-0.308351355169529,-0.767412552296185,0.562136474838069
-0.357197063278641,0.751310900354335,-0.554925390475038
0.306670467334507,0.596844506635697,-0.741437697560372
-0.353363165094881,0.135613254969311,0.925604407201455
-0.204822440098073,-0.827297622573128,0.523093119546723
-0.108508755746111,-0.925941662376671,0.361742847616313
0.657879789466128,-0.738943634633366,0.145452698314038
-0.120957704877808,0.7474792251787,-0.653179945770645
0.99318591813245,-0.0407315927790613,0.10919097661017
0.201106084624012,-0.197735535032993,0.959404503279204
-0.631482895506326,-0.204399309712437,-0.747964086619154
0.497687721619553,0.224079119093072,-0.837911379643224
-0.495229975174335,0.289349956734376,-0.819160469155246
-0.562871977331391,0.825638791619761,0.0386745770204372
-0.274284039397479,-0.692542850295434,-0.667197621575855
-0.47276265557028,-0.437354633770976,-0.764994376330436
0.399430949725544,0.64369111417029,0.65277612237241
0.736104890287754,-0.145881988106495,-0.660959935276375
-0.519649919863418,-0.424506364230311,0.741456881763131
-0.406636228238133,0.210228643104915,0.889073054086407
-0.752701782661052,-0.605945060335199,0.257430787269599
0.374064752628066,0.767927209519988,0.519964769691321
0.301309419882707,-0.432566307854482,-0.849764098323228
-0.378979096983046,-0.824308646137767,-0.420583047628451
-0.721990714350318,-0.117494332089573,-0.68185371621686
0.988915182776339,-0.100084926469851,-0.109680302552301
-0.168820360453391,-0.950360515612573,-0.261370572676021
-0.536192668643632,-0.471143075972148,-0.700372489505637
-0.292000270319971,-0.764284973869087,0.574982017850117
0.964297573194536,-0.242410762359954,-0.106617131002452
-0.613631788310493,0.600875241169144,0.512254792973954
-0.573926713961491,0.658327272886168,-0.48704550996352
-0.206285279014225,-0.894078663377618,-0.397579837711767
0.614251000853316,0.678063506642708,0.403640420312553
0.444088386802992,0.164030773562182,-0.880840172807365
-0.611222541751242,0.154203784039704,0.77629130965314
-0.92253093785678,-0.00136962983635623,-0.385920707932602
0.220250873433014,-0.0435726519928636,-0.974469587391163
0.038796215249399,-0.969097014577259,-0.2436099957304
-0.647938429034263,-0.761079224932018,0.0305647764181218
0.363441307854488,0.24062467154669,0.900005657308923
0.606967535102054,-0.79418467031207,0.0293448594040902
0.663115030268149,-0.378497518511837,-0.645769374554766
0.370620496193981,-0.910001662289228,0.18584246670707
-0.722737576049645,0.620622778029341,0.304101567830598
0.266753667396916,-0.637708931448998,0.722613174305916
-0.303486134603733,-0.952658566477756,0.0183799298103114
-0.6205845523549,-0.641808960944177,-0.450506460586554
0.870487958916447,-0.349360763100133,0.34669550125084
-0.482542797530605,0.50644017632901,0.714612339909674
0.174898350417917,-0.376241946920556,-0.909864036215588
-0.265285185176671,0.323822956965398,-0.908164337038162
0.291504116299841,-0.954814640374802,-0.0579167739621821
-0.396130604238025,0.0154905481081986,-0.918063498514849
0.972633803672133,0.227163262340296,0.0487886892342134
-0.857536901487889,0.492351831189918,-0.149064203987693
-0.676418582465348,-0.160209110211108,-0.718881730398634
0.984066827944374,0.0162133252732919,0.177058200101213
0.714595101861165,-0.160096541396229,-0.68097205363289
-0.885682845388791,0.396330642621149,-0.241842756979658
0.257537127840277,-0.959299884906116,-0.115837638973236
-0.845214493429961,0.390740824491889,-0.364601245433053
-0.716636018290424,-0.191909354147321,0.670524881775169
0.945696810833611,0.111473055522906,-0.305338009215239
0.693757602853024,0.465350300474106,-0.549681258851241
-0.820480862670861,-0.245518820248351,-0.516267046105732
0.991552970208844,-0.114245393465065,0.0614060041203743
0.144322893546247,-0.590126481623647,-0.794305758562113
-0.915474755056338,-0.128132942936525,0.381428789931965
-0.441595295509191,-0.895586644725228,0.0540199664379555
-0.707794407530966,-0.0638062117009006,0.703530982982462
0.13718339222174,-0.881558217361468,0.451703250266153
0.487196642822776,-0.704140174233272,-0.516552075064028
-0.325928646794147,0.050737723828718,0.944031885361727
-0.0784744293404118,-0.730396663590908,-0.678500167837095
0.230771038419515,0.814248331024608,-0.532676621648087
0.113691237539837,-0.961459061105653,-0.250341319650785
-0.721965108124294,0.69129730614763,-0.0295705455496967
0.706257474077543,-0.606208240293637,0.365666445971873
-0.468806479059691,-0.628918154525238,0.620227732450126
-0.797193522856564,-0.0451033627466802,0.602036688071818
-0.864677905288401,0.471936864952778,-0.172068926900259
-0.416032972548779,-0.482162005408218,0.770996994996058
0.91976558505609,0.383358757397878,0.084067423374243
0.87684540532052,-0.308187042663944,-0.369002549994367
-0.849585748993982,-0.297452399818704,-0.435575624832736
0.996003452736365,0.0270290978603078,0.0851266703571649
0.894358155656997,-0.433249491212781,0.111437730476173
0.0241953069821373,0.472154554415054,0.881183672037313
-0.566160806486587,-0.777278604064792,0.274408295905109
-0.125689086153184,-0.521642512861042,0.843855048215033
0.517757013990257,-0.664366143299712,-0.539022543221487
0.262429038223802,0.78795315023979,-0.557010621913192
0.747701185707514,-0.524556118277551,-0.407165587530634
-0.582296557098663,0.732370891685438,0.352935683380017
0.245840051843918,0.653925752776171,-0.715502465939495
-0.504046454657363,-0.497886055224002,-0.70572420077593
0.739709897933188,-0.637174684162627,-0.216420167179331
-0.278445975533496,-0.870273984933573,0.406313954789937
-0.438981049151396,0.0234218403342411,-0.898190990759369
-0.593615055171949,0.804702142972869,-0.008696399719216
-0.334086914795802,0.462155071756241,0.821461272983825
0.0120810951110695,-0.943815872423581,-0.330250883575249
-0.842673795213846,0.153052156027743,-0.516213049423542
-0.565172866645816,0.335788453111783,0.753542132573983
-0.143168284900607,-0.668772686040035,0.729551873827636
0.170836192095648,-0.985262953970057,0.00847979978866356
-0.297734038467877,-0.764148148242801,-0.572216785733089
-0.572487511137911,-0.00619440111104561,-0.819890040789614
-0.131280813380492,0.440307233342792,-0.88819755026918
0.854659645040707,0.259861136674768,-0.449476451869273
-0.16315856661782,-0.316180148201587,-0.934563746366422
-0.643550150297692,0.0852307140465204,-0.760643759873792
-0.103606405501939,0.265311331479581,0.958579996728233
-0.555321846034973,0.250952747856305,0.792868441583898
0.935759973962918,-0.0642718555383533,-0.346731019256391
-0.8800498949155,0.262640284952286,-0.39564158423932
-0.864203991069764,0.503082429629405,0.00771562163833848
-0.0878469815071304,-0.0660963544737207,-0.993938720327048
0.879535618464313,0.472144180931545,0.0591351694432338
0.774588765648887,-0.177826935074324,0.606951254461679
0.820968426045284,0.223809093303972,-0.525281194400849
0.30981953381293,-0.936819318504677,-0.162423584938799
-0.526639605763701,0.65252786100574,-0.54484687413284
-0.863217127073857,0.399798749653398,-0.308248521978512
-0.707377013732014,0.7051488209629,-0.048814964285663
0.468513336160845,-0.38578520893312,0.794773569268546
0.622529846413192,-0.363674422484937,0.69296284514757
0.558239169502421,0.170537787919483,0.8119642187466
0.459723266038418,-0.677711277823783,0.573900638240997
0.0373649189792785,0.977854645415185,-0.205922692459125
