mag_x,mag_y,mag_z
0.0139737191705551,0,0.999902362819762
-0.0178458089033378,-0.0163482228038518,0.999707088459285
0.0027314537090036,0.0311235061897555,0.999511814098809
0.0224912896352713,-0.0293359045530962,0.999316539738332
-0.0412722669510687,0.00730048289306212,0.999121265377856
0.0390947846741979,0.0248689018902015,0.998925991017379
-0.0130758016396899,-0.0486413303422978,0.998730716656903
-0.0249357536263495,0.0480122762318767,0.998535442296426
0.0540979680115469,-0.0197564911520423,0.99834016793595
-0.0562771714389049,-0.0232303982755938,0.998144893575474
0.0271279896968571,0.0579709382678049,0.997949619214997
0.0200459146613934,-0.0639095347292909,0.997754344854521
-0.0604156665872535,0.0350121137019248,0.997559070494044
0.070870989818819,0.0155807883029135,0.997363796133568
-0.0432493475526407,-0.0615177463919069,0.997168521773091
-0.00999111227380056,0.0771007238557305,0.996973247412615
0.0613326310000426,-0.0516912063380554,0.996777973052138
-0.082530459986145,-0.00341289362853398,0.996582698691662
0.0601966911901858,0.0599037478328347,0.996387424331185
-0.00402719488619143,-0.0870918023586918,0.996192149970709
-0.0572717421314315,0.0686306879455977,0.995996875610232
0.0907203251631227,-0.0122062914400485,0.995801601249756
-0.0768633874977041,-0.0534795430086598,0.995606326889279
0.0210024708610307,0.0933580886759798,0.995411052528803
0.0485752454592828,-0.0847702802483437,0.995215778168327
-0.094955310162322,0.0302933338203237,0.99502050380785
0.0922324854174898,0.0426137476490037,0.994825229447374
-0.0399554614932914,-0.0954715326193895,0.994629955086897
-0.035657623429658,0.0991372768432269,0.994434680726421
0.0948764639081952,-0.0498644104083465,0.994239406365944
-0.105378719611446,-0.0277774923012955,0.994044132005468
0.0598950585658868,0.0931505776532545,0.993848857644991
0.0190520387439999,-0.110858361189137,0.993653583284515
-0.0902855264184887,0.0699221863869149,0.993458308924038
0.115485937984821,0.0095677738973414,0.993263034563562
-0.0798212165702705,-0.0862843962166362,0.993067760203085
0.000581400326610389,0.119180068930919,0.992872485842609
0.0811618198449702,-0.089469060593651,0.992677211482132
-0.121868914618685,0.0112947836149718,0.992481937121656
0.098745033947514,0.0749439602435416,0.992286662761179
-0.0224655963173847,-0.123490785256511,0.992091388400703
-0.0676683716926523,0.107531811220508,0.991896114040226
0.123994684134369,-0.0339818022608664,0.99170083967975
-0.115716398043521,-0.0593837449538256,0.991505565319274
0.0457270166070683,0.12334077586671,0.991310290958797
0.0501495417221326,-0.123191100889515,0.991115016598321
-0.121500770756186,0.057581482691376,0.990919742237844
0.129854478548298,0.0400355236016238,0.990724467877368
-0.0694231034637833,-0.118458218356658,0.990529193516891
-0.0291211810054652,0.135612261190287,0.990333919156415
0.11420870483145,-0.0811285142375078,0.990138644795938
-0.140378224573587,-0.0174950677748219,0.989943370435462
0.0925741841757539,0.108759950074166,0.989748096074985
0.00525404781495315,-0.144075008306131,0.989552821714509
-0.102131801829985,0.103637534458199,0.989357547354032
0.146634868258664,-0.00749753939543824,0.989162272993556
-0.114198061463056,-0.0943561252529938,0.988966998633079
0.0206487869948587,0.14800035430574,0.988771724272603
0.0854765874770279,-0.124138453641161,0.988576449912127
-0.148124905595936,0.0340831946468233,0.98838117555165
0.133345691088113,0.0755483378719994,0.988185901191174
-0.0476796996596709,-0.146973356548218,0.987990626830697
-0.064637585710059,0.141712117166484,0.987795352470221
0.144522347756447,-0.0613137563405776,0.987600078109744
-0.149136471912009,-0.0528210779756383,0.987404803749268
0.0748584541922921,0.14076063696894,0.987209529388791
0.0401854810202852,-0.155524877386446,0.987014255028315
-0.135689306299405,0.0881856652164886,0.986818980667838
0.160791765623743,0.0268266706828088,0.986623706307362
-0.101167210316648,-0.129321862821242,0.986428431946885
-0.0128489363651175,0.164860740358117,0.986233157586409
