mag_x,mag_y,mag_z
-1.0,-1.0,49.0
-1.0,-1.0,49.0
-1.0,-1.0,49.0
-1.0,-1.0,49.0
-1.0,-1.0,49.0
-1.0,-1.0,49.0
-1.0,-1.0,49.0
-1.0,-1.0,49.0
-1.0,-1.0,49.0
-1.0,-1.0,49.0
-1.0,-1.0,49.0
-1.0,-1.0,49.0
-1.0,-1.0,49.0
-1.0,-1.0,49.0
-1.0,-1.0,49.0
-1.0,-1.0,49.0
-1.0,-1.0,49.0
-1.0,-1.0,49.0
-1.0,-1.0,49.0
-1.0,-1.0,49.0
-1.0,-1.0,49.0
-1.0,-1.0,49.0
-1.0,-1.0,49.0
-1.0,-1.0,49.0
-1.0,-1.0,49.0
-1.0,-1.0,49.0
-1.0,-1.0,49.0
-1.0,-1.0,49.0
-1.0,-1.0,49.0
-1.0,-1.0,49.0
-1.0,-1.0,49.0
-1.0,-1.0,49.0
-1.0,-1.0,49.0
-1.0,-1.0,49.0
-1.0,-1.0,49.0
-1.0,-1.0,49.0
-1.0,-1.0,49.0
-1.0,-1.0,49.0
-1.0,-1.0,49.0
-1.0,-1.0,49.0
-1.0,-1.0,49.0
-1.0,-1.0,49.0
-1.0,-1.0,49.0
-1.0,-1.0,49.0
-1.0,-1.0,49.0
-1.0,-1.0,49.0
-1.0,-1.0,49.0
-1.0,-1.0,49.0
-1.0,-1.0,49.0
-1.0,-1.0,49.0
1.6167978121472002,-1.0,48.9314767377287
1.5953139382821102,-0.6653713230803919,48.9314767377287
1.5312150813017502,-0.33623723978449405,48.9314767377287
1.42555374266564,-0.018002122660622955,48.9314767377287
1.2800648786330102,0.28410861646612995,48.9314767377287
1.09713741232903,0.5651343276116101,48.9314767377287
0.8797750076930899,0.82046057636818,48.9314767377287
0.63154674940002,1.04589491279014,48.9314767377287
0.3565285385883501,1.2377357113059002,48.9314767377287
0.05923616667630993,1.3928329513075601,48.9314767377287
-0.255448833808393,1.5086399404021802,48.9314767377287
-0.58235934385773,1.5832551310305,48.9314767377287
-0.9161275019346262,1.6154533438252399,48.9314767377287
-1.251272844110975,1.6047058850224798,48.9314767377287
-1.582292293133834,1.55118922759863,48.9314767377287
-1.903750518801774,1.45578211358904,48.9314767377287
-2.21036918593652,1.32005112516809,48.9314767377287
-2.49711362450065,1.1462249614131501,48.9314767377287
-2.75927549874043,0.9371578431273899,48.9314767377287
-2.99255011792867,0.69628264661311,48.9314767377287
-3.19310711926756,0.4275545359377,48.9314767377287
-3.35765336233979,0.1353860192490699,48.9314767377287
-3.48348700238324,-0.175425504486186,48.9314767377287
-3.56854185450727,-0.49977651864119,48.9314767377287
-3.61142132039145,-0.83234118853068,48.9314767377287
-3.61142132039145,-1.167658811469319,48.9314767377287
